Source,Target,Type,Id,Label,timeset,Weight
n1467,n1047,Undirected,e2862,,,1
n1467,n1246,Undirected,e2863,,,1
n1467,n1196,Undirected,e2864,,,1
n1466,n1416,Undirected,e2865,,,2
n1466,n1172,Undirected,e2866,,,1
n1466,n1331,Undirected,e2867,,,1
n1466,n44,Undirected,e2868,,,1
n1466,n1206,Undirected,e2869,,,2
n1466,n278,Undirected,e2870,,,1
n1466,n924,Undirected,e2871,,,1
n1466,n606,Undirected,e2872,,,1
n1466,n1420,Undirected,e2873,,,2
n1466,n1251,Undirected,e2874,,,1
n1466,n63,Undirected,e2875,,,1
n1466,n1318,Undirected,e2876,,,1
n1466,n217,Undirected,e2877,,,1
n1466,n285,Undirected,e2878,,,1
n1466,n1360,Undirected,e2879,,,1
n1466,n4,Undirected,e2880,,,1
n1466,n1073,Undirected,e2881,,,1
n1466,n1220,Undirected,e2882,,,1
n1466,n1258,Undirected,e2883,,,1
n1466,n26,Undirected,e2884,,,1
n1466,n1266,Undirected,e2885,,,1
n1466,n485,Undirected,e2886,,,1
n1466,n1280,Undirected,e2887,,,1
n1466,n1366,Undirected,e2888,,,1
n1466,n1460,Undirected,e2889,,,2
n1466,n1418,Undirected,e2892,,,2
n1466,n1279,Undirected,e2893,,,1
n1466,n1350,Undirected,e2894,,,1
n1466,n1342,Undirected,e2895,,,1
n1466,n1319,Undirected,e2896,,,1
n1466,n508,Undirected,e2897,,,1
n1466,n1363,Undirected,e2898,,,1
n1466,n1169,Undirected,e2899,,,1
n1466,n1344,Undirected,e2900,,,1
n1466,n120,Undirected,e2901,,,1
n1466,n1221,Undirected,e2902,,,1
n1466,n1326,Undirected,e2903,,,1
n1466,n1414,Undirected,e2904,,,2
n1466,n25,Undirected,e2905,,,1
n1466,n151,Undirected,e2906,,,1
n1466,n124,Undirected,e2907,,,1
n1466,n128,Undirected,e2908,,,1
n1466,n1254,Undirected,e2909,,,1
n1466,n493,Undirected,e2910,,,1
n1466,n1396,Undirected,e2911,,,1
n1466,n1064,Undirected,e2912,,,1
n1466,n1427,Undirected,e2913,,,2
n1466,n6,Undirected,e2914,,,1
n1466,n897,Undirected,e2915,,,1
n1466,n555,Undirected,e2916,,,1
n1466,n667,Undirected,e2917,,,1
n1466,n1250,Undirected,e2918,,,1
n1466,n1070,Undirected,e2919,,,1
n1466,n1463,Undirected,e2920,,,2
n1466,n1296,Undirected,e2921,,,1
n1466,n1259,Undirected,e2922,,,1
n1466,n1123,Undirected,e2923,,,1
n1466,n1300,Undirected,e2924,,,1
n1466,n1444,Undirected,e2926,,,2
n1466,n1199,Undirected,e2927,,,2
n1466,n3,Undirected,e2928,,,1
n1466,n1056,Undirected,e2929,,,1
n1466,n1218,Undirected,e2930,,,1
n1466,n1293,Undirected,e2931,,,1
n1466,n1450,Undirected,e2932,,,2
n1466,n28,Undirected,e2933,,,1
n1466,n1345,Undirected,e2934,,,1
n1466,n1219,Undirected,e2935,,,1
n1466,n987,Undirected,e2936,,,1
n1466,n23,Undirected,e2937,,,1
n1466,n1430,Undirected,e2938,,,2
n1466,n611,Undirected,e2939,,,1
n1466,n622,Undirected,e2940,,,1
n1466,n1387,Undirected,e2941,,,1
n1466,n148,Undirected,e2942,,,1
n1466,n1307,Undirected,e2943,,,1
n1466,n396,Undirected,e2944,,,1
n1466,n1433,Undirected,e2945,,,2
n1466,n1155,Undirected,e2946,,,1
n1466,n73,Undirected,e2947,,,1
n1466,n1231,Undirected,e2948,,,1
n1466,n1334,Undirected,e2949,,,1
n1466,n674,Undirected,e2950,,,1
n1466,n637,Undirected,e2951,,,1
n1466,n1262,Undirected,e2952,,,1
n1466,n1177,Undirected,e2953,,,1
n1466,n1197,Undirected,e2954,,,1
n1466,n1261,Undirected,e2955,,,1
n1466,n254,Undirected,e2956,,,1
n1466,n160,Undirected,e2957,,,1
n1466,n422,Undirected,e2958,,,1
n1466,n112,Undirected,e2959,,,1
n1466,n1198,Undirected,e2960,,,1
n1466,n1003,Undirected,e2961,,,1
n1466,n261,Undirected,e2962,,,1
n1466,n1407,Undirected,e2963,,,1
n1465,n297,Undirected,e2964,,,1
n1464,n913,Undirected,e2965,,,1
n1464,n468,Undirected,e2966,,,1
n1464,n208,Undirected,e2967,,,1
n1464,n98,Undirected,e2968,,,1
n1464,n395,Undirected,e2969,,,1
n1464,n670,Undirected,e2970,,,1
n1464,n402,Undirected,e2971,,,1
n1464,n1362,Undirected,e2972,,,1
n1464,n1061,Undirected,e2973,,,1
n1464,n161,Undirected,e2974,,,1
n1464,n472,Undirected,e2975,,,1
n1464,n1091,Undirected,e2976,,,1
n1464,n295,Undirected,e2977,,,1
n1464,n1162,Undirected,e2978,,,1
n1464,n1121,Undirected,e2979,,,1
n1464,n534,Undirected,e2980,,,1
n1464,n994,Undirected,e2981,,,1
n1464,n417,Undirected,e2982,,,1
n1464,n408,Undirected,e2983,,,1
n1464,n1082,Undirected,e2984,,,1
n1464,n587,Undirected,e2986,,,1
n1464,n1133,Undirected,e2987,,,1
n1464,n1401,Undirected,e2988,,,1
n1464,n1170,Undirected,e2989,,,1
n1464,n950,Undirected,e2990,,,1
n1464,n1439,Undirected,e2991,,,2
n1464,n1058,Undirected,e2992,,,1
n1464,n841,Undirected,e2993,,,1
n1464,n8,Undirected,e2994,,,1
n1464,n856,Undirected,e2995,,,1
n1464,n738,Undirected,e2996,,,1
n1464,n866,Undirected,e2997,,,1
n1464,n310,Undirected,e2998,,,1
n1464,n1025,Undirected,e2999,,,1
n1464,n668,Undirected,e3000,,,1
n1464,n900,Undirected,e3001,,,1
n1464,n887,Undirected,e3002,,,1
n1464,n75,Undirected,e3003,,,1
n1463,n1416,Undirected,e3004,,,2
n1463,n1386,Undirected,e3005,,,1
n1463,n1172,Undirected,e3006,,,1
n1463,n1117,Undirected,e3007,,,1
n1463,n255,Undirected,e3008,,,1
n1463,n1403,Undirected,e3010,,,1
n1463,n1251,Undirected,e3011,,,1
n1463,n536,Undirected,e3012,,,1
n1463,n1291,Undirected,e3013,,,1
n1463,n1090,Undirected,e3014,,,1
n1463,n1242,Undirected,e3015,,,1
n1463,n495,Undirected,e3016,,,1
n1463,n81,Undirected,e3017,,,1
n1463,n1189,Undirected,e3018,,,1
n1463,n285,Undirected,e3020,,,1
n1463,n1445,Undirected,e3021,,,2
n1463,n4,Undirected,e3022,,,1
n1463,n781,Undirected,e3023,,,1
n1463,n1286,Undirected,e3024,,,1
n1463,n1440,Undirected,e3025,,,2
n1463,n1166,Undirected,e3026,,,1
n1463,n1266,Undirected,e3028,,,1
n1463,n58,Undirected,e3029,,,1
n1463,n649,Undirected,e3030,,,1
n1463,n1460,Undirected,e3031,,,2
n1463,n1252,Undirected,e3032,,,1
n1463,n1069,Undirected,e3034,,,1
n1463,n1421,Undirected,e3036,,,2
n1463,n1443,Undirected,e3037,,,2
n1463,n126,Undirected,e3038,,,1
n1463,n1279,Undirected,e3039,,,1
n1463,n1419,Undirected,e3040,,,2
n1463,n623,Undirected,e3041,,,1
n1463,n1319,Undirected,e3042,,,1
n1463,n355,Undirected,e3043,,,1
n1463,n174,Undirected,e3044,,,1
n1463,n238,Undirected,e3045,,,1
n1463,n1363,Undirected,e3046,,,1
n1463,n508,Undirected,e3047,,,1
n1463,n1344,Undirected,e3048,,,1
n1463,n1221,Undirected,e3049,,,1
n1463,n635,Undirected,e3051,,,1
n1463,n1328,Undirected,e3052,,,1
n1463,n1326,Undirected,e3053,,,1
n1463,n1031,Undirected,e3054,,,1
n1463,n25,Undirected,e3055,,,1
n1463,n1164,Undirected,e3056,,,1
n1463,n1448,Undirected,e3057,,,2
n1463,n1214,Undirected,e3058,,,2
n1463,n584,Undirected,e3059,,,1
n1463,n7,Undirected,e3060,,,1
n1463,n124,Undirected,e3061,,,1
n1463,n128,Undirected,e3063,,,1
n1463,n1254,Undirected,e3064,,,1
n1463,n1067,Undirected,e3065,,,1
n1463,n1455,Undirected,e3066,,,2
n1463,n275,Undirected,e3067,,,1
n1463,n190,Undirected,e3068,,,1
n1463,n886,Undirected,e3069,,,1
n1463,n6,Undirected,e3070,,,1
n1463,n897,Undirected,e3071,,,1
n1463,n1250,Undirected,e3072,,,1
n1463,n1257,Undirected,e3073,,,1
n1463,n1070,Undirected,e3074,,,1
n1463,n503,Undirected,e3075,,,1
n1463,n627,Undirected,e3076,,,1
n1463,n1147,Undirected,e3077,,,1
n1463,n1339,Undirected,e3078,,,1
n1463,n89,Undirected,e3079,,,1
n1463,n1123,Undirected,e3080,,,1
n1463,n1181,Undirected,e3081,,,1
n1463,n1260,Undirected,e3082,,,1
n1463,n1428,Undirected,e3083,,,2
n1463,n3,Undirected,e3084,,,1
n1463,n681,Undirected,e3085,,,1
n1463,n965,Undirected,e3086,,,1
n1463,n1329,Undirected,e3087,,,1
n1463,n1278,Undirected,e3088,,,1
n1463,n83,Undirected,e3089,,,1
n1463,n1059,Undirected,e3090,,,1
n1463,n1417,Undirected,e3091,,,2
n1463,n760,Undirected,e3092,,,1
n1463,n28,Undirected,e3093,,,1
n1463,n987,Undirected,e3094,,,1
n1463,n1289,Undirected,e3095,,,1
n1463,n410,Undirected,e3096,,,1
n1463,n1430,Undirected,e3097,,,2
n1463,n1378,Undirected,e3098,,,1
n1463,n1299,Undirected,e3099,,,1
n1463,n611,Undirected,e3100,,,1
n1463,n933,Undirected,e3101,,,1
n1463,n148,Undirected,e3102,,,1
n1463,n67,Undirected,e3103,,,1
n1463,n1359,Undirected,e3105,,,1
n1463,n396,Undirected,e3106,,,1
n1463,n1243,Undirected,e3107,,,1
n1463,n568,Undirected,e3108,,,1
n1463,n1441,Undirected,e3109,,,2
n1463,n1173,Undirected,e3110,,,1
n1463,n211,Undirected,e3111,,,1
n1463,n1231,Undirected,e3112,,,1
n1463,n162,Undirected,e3114,,,1
n1463,n1246,Undirected,e3115,,,1
n1463,n1262,Undirected,e3116,,,1
n1463,n666,Undirected,e3118,,,1
n1463,n112,Undirected,e3119,,,1
n1463,n541,Undirected,e3120,,,1
n1463,n1407,Undirected,e3123,,,1
n1463,n998,Undirected,e3124,,,1
n1462,n723,Undirected,e3125,,,1
n1462,n108,Undirected,e3126,,,1
n1462,n334,Undirected,e3127,,,1
n1462,n1370,Undirected,e3128,,,1
n1462,n343,Undirected,e3129,,,1
n1462,n332,Undirected,e3130,,,1
n1462,n196,Undirected,e3132,,,1
n1462,n5,Undirected,e3133,,,1
n1462,n77,Undirected,e3134,,,1
n1462,n141,Undirected,e3135,,,1
n1462,n381,Undirected,e3136,,,1
n1462,n38,Undirected,e3137,,,1
n1462,n96,Undirected,e3138,,,1
n1462,n589,Undirected,e3139,,,1
n1462,n416,Undirected,e3140,,,1
n1462,n315,Undirected,e3141,,,1
n1462,n16,Undirected,e3142,,,1
n1462,n307,Undirected,e3143,,,1
n1462,n121,Undirected,e3144,,,1
n1462,n71,Undirected,e3145,,,1
n1462,n740,Undirected,e3146,,,1
n1462,n2,Undirected,e3147,,,1
n1462,n1454,Undirected,e3148,,,2
n1462,n51,Undirected,e3149,,,1
n1462,n185,Undirected,e3150,,,1
n1462,n314,Undirected,e3151,,,1
n1462,n1211,Undirected,e3152,,,2
n1462,n1,Undirected,e3154,,,1
n1461,n345,Undirected,e3155,,,1
n1461,n695,Undirected,e3156,,,1
n1461,n322,Undirected,e3157,,,1
n1461,n723,Undirected,e3158,,,1
n1461,n311,Undirected,e3159,,,1
n1461,n1127,Undirected,e3160,,,1
n1461,n343,Undirected,e3161,,,1
n1461,n414,Undirected,e3162,,,1
n1461,n372,Undirected,e3164,,,1
n1461,n186,Undirected,e3165,,,1
n1461,n320,Undirected,e3166,,,1
n1461,n158,Undirected,e3167,,,1
n1461,n312,Undirected,e3169,,,1
n1461,n94,Undirected,e3170,,,1
n1461,n1393,Undirected,e3171,,,1
n1461,n77,Undirected,e3172,,,1
n1461,n232,Undirected,e3173,,,1
n1461,n38,Undirected,e3174,,,1
n1461,n213,Undirected,e3175,,,1
n1461,n589,Undirected,e3176,,,1
n1461,n416,Undirected,e3177,,,1
n1461,n1389,Undirected,e3178,,,1
n1461,n315,Undirected,e3179,,,1
n1461,n61,Undirected,e3180,,,1
n1461,n16,Undirected,e3181,,,1
n1461,n307,Undirected,e3182,,,1
n1461,n48,Undirected,e3183,,,1
n1461,n411,Undirected,e3184,,,1
n1461,n52,Undirected,e3186,,,1
n1461,n85,Undirected,e3187,,,1
n1461,n71,Undirected,e3188,,,1
n1461,n371,Undirected,e3189,,,1
n1461,n51,Undirected,e3190,,,1
n1461,n170,Undirected,e3191,,,1
n1461,n185,Undirected,e3192,,,1
n1461,n314,Undirected,e3193,,,1
n1461,n654,Undirected,e3194,,,1
n1461,n93,Undirected,e3195,,,1
n1461,n333,Undirected,e3196,,,1
n1461,n1211,Undirected,e3197,,,2
n1461,n1,Undirected,e3198,,,1
n1460,n1386,Undirected,e3199,,,1
n1460,n984,Undirected,e3200,,,1
n1460,n1172,Undirected,e3201,,,1
n1460,n1331,Undirected,e3202,,,1
n1460,n1245,Undirected,e3203,,,1
n1460,n44,Undirected,e3204,,,1
n1460,n976,Undirected,e3205,,,1
n1460,n1206,Undirected,e3207,,,2
n1460,n278,Undirected,e3208,,,1
n1460,n1148,Undirected,e3209,,,1
n1460,n924,Undirected,e3210,,,1
n1460,n606,Undirected,e3211,,,1
n1460,n985,Undirected,e3212,,,1
n1460,n949,Undirected,e3213,,,1
n1460,n1420,Undirected,e3214,,,2
n1460,n1251,Undirected,e3215,,,1
n1460,n536,Undirected,e3216,,,1
n1460,n1291,Undirected,e3217,,,1
n1460,n1090,Undirected,e3218,,,1
n1460,n0,Undirected,e3219,,,1
n1460,n495,Undirected,e3220,,,1
n1460,n1066,Undirected,e3221,,,1
n1460,n81,Undirected,e3222,,,1
n1460,n399,Undirected,e3223,,,1
n1460,n405,Undirected,e3224,,,1
n1460,n669,Undirected,e3226,,,1
n1460,n938,Undirected,e3227,,,1
n1460,n63,Undirected,e3228,,,1
n1460,n1318,Undirected,e3229,,,1
n1460,n743,Undirected,e3230,,,1
n1460,n217,Undirected,e3231,,,1
n1460,n1360,Undirected,e3232,,,1
n1460,n1445,Undirected,e3233,,,2
n1460,n795,Undirected,e3234,,,1
n1460,n4,Undirected,e3235,,,1
n1460,n1073,Undirected,e3236,,,1
n1460,n1358,Undirected,e3237,,,1
n1460,n781,Undirected,e3238,,,1
n1460,n609,Undirected,e3239,,,1
n1460,n1220,Undirected,e3240,,,1
n1460,n1258,Undirected,e3241,,,1
n1460,n26,Undirected,e3242,,,1
n1460,n385,Undirected,e3243,,,1
n1460,n1266,Undirected,e3245,,,1
n1460,n66,Undirected,e3246,,,1
n1460,n1280,Undirected,e3247,,,1
n1460,n1366,Undirected,e3248,,,1
n1460,n214,Undirected,e3249,,,1
n1460,n946,Undirected,e3250,,,1
n1460,n649,Undirected,e3251,,,1
n1460,n968,Undirected,e3252,,,1
n1460,n1252,Undirected,e3253,,,1
n1460,n1316,Undirected,e3255,,,1
n1460,n1069,Undirected,e3256,,,1
n1460,n961,Undirected,e3257,,,1
n1460,n1174,Undirected,e3259,,,1
n1460,n1418,Undirected,e3260,,,2
n1460,n1279,Undirected,e3261,,,1
n1460,n1350,Undirected,e3262,,,1
n1460,n1419,Undirected,e3263,,,2
n1460,n1342,Undirected,e3264,,,1
n1460,n741,Undirected,e3266,,,1
n1460,n623,Undirected,e3267,,,1
n1460,n1319,Undirected,e3268,,,1
n1460,n822,Undirected,e3269,,,1
n1460,n174,Undirected,e3270,,,1
n1460,n733,Undirected,e3271,,,1
n1460,n602,Undirected,e3272,,,1
n1460,n117,Undirected,e3273,,,1
n1460,n753,Undirected,e3274,,,1
n1460,n747,Undirected,e3275,,,1
n1460,n238,Undirected,e3276,,,1
n1460,n508,Undirected,e3277,,,1
n1460,n1363,Undirected,e3278,,,1
n1460,n1169,Undirected,e3279,,,1
n1460,n1344,Undirected,e3280,,,1
n1460,n120,Undirected,e3281,,,1
n1460,n1221,Undirected,e3282,,,1
n1460,n1328,Undirected,e3284,,,1
n1460,n1031,Undirected,e3285,,,1
n1460,n877,Undirected,e3286,,,1
n1460,n1032,Undirected,e3287,,,1
n1460,n957,Undirected,e3288,,,1
n1460,n25,Undirected,e3289,,,1
n1460,n1186,Undirected,e3290,,,1
n1460,n1448,Undirected,e3291,,,2
n1460,n990,Undirected,e3292,,,1
n1460,n7,Undirected,e3293,,,1
n1460,n151,Undirected,e3294,,,1
n1460,n1233,Undirected,e3295,,,1
n1460,n124,Undirected,e3296,,,1
n1460,n1036,Undirected,e3297,,,1
n1460,n128,Undirected,e3299,,,1
n1460,n850,Undirected,e3300,,,1
n1460,n1187,Undirected,e3301,,,1
n1460,n1254,Undirected,e3302,,,1
n1460,n504,Undirected,e3303,,,1
n1460,n1067,Undirected,e3304,,,1
n1460,n493,Undirected,e3305,,,1
n1460,n190,Undirected,e3306,,,1
n1460,n1396,Undirected,e3307,,,1
n1460,n1064,Undirected,e3308,,,1
n1460,n586,Undirected,e3309,,,1
n1460,n1195,Undirected,e3310,,,1
